car_name,year,selling_price,mileage_km,fuel_type,seller_type,transmission,owner,fuel_efficiency,engine_cc,max_power,torque,seats,fuel_efficiency_num,engine_cc_num,max_power_num,torque_num,brand,car_age,owner_numeric,power_per_cc,log_selling_price,price_category
Maruti Alto 800 LX,2017,282000,15000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,24.7,796.0,47.3,69.0,maruti,7,0,0.059422110552763814,12.549665896013254,Budget
Hyundai Xcent 1.2 VTVT S,2018,500000,60000,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,20.14,1197.0,81.86,113.75,hyundai,6,0,0.0683876357560568,13.122365377402328,Budget
Tata Indica Vista TDI LX,2011,210000,120000,Diesel,Individual,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0,19.4,1405.0,70.0,135.4,tata,13,0,0.0498220640569395,12.25486757159303,Budget
Toyota Fortuner 4x2 AT,2015,2000000,60000,Diesel,Individual,Automatic,First Owner,12.55 kmpl,2982 CC,168.5 bhp,360Nm@ 1400-3200rpm,7.0,12.55,2982.0,168.5,360.0,toyota,9,0,0.05650570087189805,14.508658238524095,Premium
Maruti Zen Classic,1998,58000,80000,Petrol,Individual,Manual,Third Owner,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5.0,17.3,993.0,60.0,78.0,maruti,26,2,0.06042296072507553,10.968215530759236,Budget
Tata Indigo CS LX (TDI) BS III,2012,204999,120000,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5.0,19.09,1396.0,69.0,135.0,tata,12,1,0.0494269340974212,12.230765258120545,Budget
Maruti Alto LXi,2009,140000,35000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,19.7,796.0,46.3,62.0,maruti,15,0,0.05816582914572864,11.849404844423074,Budget
Maruti Swift Dzire VXI 1.2,2019,675000,10000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,21.21,1197.0,81.8,113.0,maruti,5,0,0.0683375104427736,13.42246945133505,Mid-range
Maruti Swift Dzire VXi AT,2018,675000,23300,Petrol,Dealer,Automatic,First Owner,18.5 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5.0,18.5,1197.0,83.14,115.0,maruti,6,0,0.06945697577276524,13.42246945133505,Mid-range
Mitsubishi Lancer 2.0 LXd,2000,150000,280000,Diesel,Individual,Manual,Second Owner,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)",5.0,14.8,1998.0,68.0,12.5,mitsubishi,24,1,0.03403403403403404,11.918397239722838,Budget
Maruti Ertiga VDI,2013,599000,60000,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0,20.77,1248.0,88.76,200.0,maruti,11,1,0.07112179487179487,13.303018546545275,Mid-range
Maruti Wagon R VXI BS IV,2016,400000,20000,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,20.51,998.0,67.04,90.0,maruti,8,1,0.06717434869739479,12.899222326086994,Budget
Hyundai Verna VTVT 1.6 SX,2017,900000,20000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5.0,17.0,1591.0,121.3,151.0,hyundai,7,0,0.07624135763670647,13.710151153416941,Mid-range
Chevrolet Sail Hatchback 1.2,2014,300000,51000,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,82.5 bhp,108.5Nm@ 5000rpm,5.0,18.2,1199.0,82.5,108.5,chevrolet,10,0,0.06880733944954129,12.611541086966115,Budget
Maruti Ertiga ZDI,2013,600000,60000,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7.0,20.77,1248.0,88.8,200.0,maruti,11,2,0.07115384615384615,13.304686600863562,Mid-range
Hyundai Verna CRDi SX ABS,2009,375000,100000,Diesel,Individual,Manual,First Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,18.1,1493.0,110.0,24.0,hyundai,15,0,0.07367716008037509,12.834683971615659,Budget
Maruti Esteem Lxi - BSIII,2007,55000,70000,Petrol,Individual,Manual,Third Owner,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm,5.0,15.9,1298.0,85.0,110.0,maruti,17,2,0.06548536209553159,10.915106645867503,Budget
Hyundai i20 Asta Option 1.4 CRDi,2016,700000,40000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0,22.54,1396.0,88.73,219.7,hyundai,8,0,0.06356017191977077,13.45883704259595,Mid-range
Hyundai Accent Executive,2011,180000,70000,Petrol,Individual,Manual,First Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5.0,16.36,1495.0,93.7,124.6,hyundai,13,0,0.06267558528428094,12.100717685412471,Budget
Honda WR-V i-DTEC VX,2017,950000,50000,Diesel,Individual,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,25.5,1498.0,98.6,200.0,honda,7,0,0.06582109479305741,13.76421831620775,Mid-range
Maruti SX4 Zxi BSIII,2009,200000,110000,Petrol,Individual,Manual,Third Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5.0,15.0,1586.0,104.68,145.0,maruti,15,2,0.06600252206809584,12.206077645517674,Budget
Mahindra Scorpio S10 7 Seater,2015,1125000,70000,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7.0,15.4,2179.0,120.0,280.0,mahindra,9,0,0.05507113354749885,13.933294482509151,Premium
Hyundai Grand i10 CRDi Magna,2014,300000,60000,Diesel,Individual,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5.0,24.0,1120.0,70.0,160.0,hyundai,10,0,0.0625,12.611541086966115,Budget
Hyundai i20 1.2 Asta,2017,620000,25000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,18.6,1197.0,81.83,114.7,hyundai,7,0,0.06836257309941521,13.3374763699232,Mid-range
Tata Indigo CS LS (TDI) BS-III,2015,350000,52000,Diesel,Individual,Manual,First Owner,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5.0,19.09,1405.0,69.01,135.0,tata,9,0,0.04911743772241993,12.765691290604371,Budget
Maruti Ertiga ZDI,2013,385000,100000,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7.0,20.77,1248.0,88.8,200.0,maruti,11,2,0.07115384615384615,12.861001210669146,Budget
Maruti Swift Dzire VDI,2018,650000,35500,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,28.4,1248.0,74.02,190.0,maruti,6,0,0.05931089743589743,13.384729180332174,Mid-range
Mahindra Bolero DI AC BSIII,2005,250000,80000,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0,13.6,2523.0,63.0,180.0,mahindra,19,0,0.02497027348394768,12.429220196836383,Budget
Maruti Alto 800 LXI,2018,270000,20000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,24.7,796.0,47.3,69.0,maruti,6,0,0.059422110552763814,12.506180941677357,Budget
Toyota Platinum Etios 1.4 GXD,2018,670000,150000,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 CC,67.05 bhp,170Nm@ 1800-2400rpm,5.0,23.59,1364.0,67.05,170.0,toyota,6,0,0.04915689149560117,13.415034483903348,Mid-range
Tata Nexon 1.2 Revotron XM,2018,625000,25000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5.0,17.0,1198.0,108.5,170.0,tata,6,0,0.09056761268781302,13.345508528717259,Mid-range
Tata Indica V2 1.2 GLE BSIII,2013,170000,110000,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1193 CC,65.3 bhp,"10.2@ 2,600(kgm@ rpm)",5.0,15.3,1193.0,65.3,10.2,tata,11,1,0.05473595976529757,12.04355959836804,Budget
Ford Figo Diesel Titanium,2010,260000,70000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.0,160.0,ford,14,0,0.04860614724803431,12.468440756144114,Budget
Maruti Eeco 7 Seater Standard BSIV,2017,350000,35000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7.0,15.37,1196.0,73.0,101.0,maruti,7,0,0.061036789297658864,12.765691290604371,Budget
Honda Jazz VX Diesel,2015,525000,63000,Diesel,Dealer,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,27.3,1498.0,98.6,200.0,honda,9,0,0.06582109479305741,13.171155446333852,Mid-range
Maruti Swift VXI Optional,2016,470000,23700,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,20.4,1197.0,81.8,113.0,maruti,8,0,0.0683375104427736,13.060490101343552,Budget
Hyundai EON Magna Plus,2014,215000,50000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,21.1,814.0,55.2,74.5,hyundai,10,0,0.06781326781326781,12.278397958261774,Budget
Maruti A-Star Vxi,2014,250000,40000,Petrol,Individual,Manual,First Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5.0,19.0,998.0,66.1,90.0,maruti,10,0,0.06623246492985971,12.429220196836383,Budget
Maruti Wagon R VXI Opt 1.2,2016,434999,55000,Petrol,Dealer,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,20.52,1197.0,81.8,113.0,maruti,8,0,0.0683375104427736,12.983101310070822,Budget
Toyota Fortuner 4x4 MT,2014,1700000,80000,Diesel,Individual,Manual,Second Owner,12.55 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7.0,12.55,2982.0,168.5,343.0,toyota,10,1,0.05650570087189805,14.346139397261565,Premium
Maruti Swift ZDI BSIV,2015,600000,25000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,25.2,1248.0,74.0,190.0,maruti,9,0,0.05929487179487179,13.304686600863562,Mid-range
Toyota Etios Liva 1.4 GD,2013,270000,52380,Diesel,Dealer,Manual,First Owner,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5.0,23.59,1364.0,67.04,170.0,toyota,11,0,0.04914956011730206,12.506180941677357,Budget
Ford Freestyle Titanium Petrol BSIV,2020,400000,5000,Petrol,Individual,Manual,Second Owner,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5.0,19.0,1194.0,94.68,120.0,ford,4,1,0.0792964824120603,12.899222326086994,Budget
Maruti Swift VDI,2011,400000,72000,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,22.9,1248.0,74.0,190.0,maruti,13,0,0.05929487179487179,12.899222326086994,Budget
Maruti Alto LXi BSIII,2009,150000,70000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,19.7,796.0,46.3,62.0,maruti,15,1,0.05816582914572864,11.918397239722838,Budget
Honda WR-V i-VTEC S,2017,700000,15000,Petrol,Individual,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0,17.5,1199.0,88.7,110.0,honda,7,0,0.07397831526271893,13.45883704259595,Mid-range
Hyundai Grand i10 1.2 CRDi Sportz Option,2017,530000,80000,Diesel,Individual,Manual,Second Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0,24.0,1186.0,73.97,190.24,hyundai,7,1,0.062369308600337264,13.180634172318978,Mid-range
Mahindra KUV 100 D75 K8,2020,550000,60000,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6.0,25.32,1198.0,77.0,190.0,mahindra,4,0,0.0642737896494157,13.217675375388819,Mid-range
Chevrolet Sail 1.2 LS ABS,2015,350000,50000,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5.0,18.2,1199.0,82.4,108.5,chevrolet,9,0,0.06872393661384488,12.765691290604371,Budget
Nissan Sunny Diesel XV,2014,320000,91000,Diesel,Individual,Manual,Fourth & Above Owner,22.71 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5.0,22.71,1461.0,84.8,200.0,nissan,10,3,0.05804243668720054,12.676079399771027,Budget
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,900000,100000,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8.0,12.99,2494.0,100.6,200.0,toyota,10,1,0.04033680834001604,13.710151153416941,Mid-range
Jeep Compass 2.0 Limited,2017,1515000,15000,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0,17.1,1956.0,170.0,350.0,jeep,7,0,0.0869120654396728,14.230926656991395,Premium
Chevrolet Spark 1.0 LS,2009,80000,80000,Petrol,Individual,Manual,Fourth & Above Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5.0,18.0,995.0,62.0,90.3,chevrolet,15,3,0.062311557788944726,11.289794413577894,Budget
Maruti Omni MPI STD BSIV,2015,180000,25000,Petrol,Individual,Manual,Second Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,5.0,16.8,796.0,34.2,59.0,maruti,9,1,0.04296482412060302,12.100717685412471,Budget
Renault KWID 1.0,2016,220000,20000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0,23.01,999.0,67.0,91.0,renault,8,0,0.06706706706706707,12.301387370778713,Budget
Volkswagen Polo 1.2 MPI Comfortline,2016,395000,40000,Petrol,Individual,Manual,Second Owner,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm,5.0,16.2,1199.0,74.0,110.0,volkswagen,8,1,0.061718098415346125,12.886643575525625,Budget
Hyundai Santro Asta BSIV,2018,540000,7000,Petrol,Dealer,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5.0,20.3,1086.0,68.0,99.0,hyundai,6,0,0.06261510128913444,13.199326270390594,Mid-range
Maruti Swift AMT ZXI Plus BSIV,2019,650000,15000,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,22.0,1197.0,81.8,113.0,maruti,5,0,0.0683375104427736,13.384729180332174,Mid-range
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,450000,30000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,18.9,1197.0,81.86,113.75,hyundai,6,0,0.0683876357560568,13.017005083966255,Budget
Hyundai Santro Xing GLS LPG,2010,200000,80000,LPG,Individual,Manual,Second Owner,13.45 km/kg,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0,13.45,1086.0,62.1,96.1,hyundai,14,1,0.057182320441988954,12.206077645517674,Budget
Mahindra Xylo D4,2014,320000,120000,Diesel,Individual,Manual,First Owner,14.95 kmpl,2489 CC,93.7 bhp,218Nm@ 1400-2600rpm,7.0,14.95,2489.0,93.7,218.0,mahindra,10,0,0.037645640819606266,12.676079399771027,Budget
Maruti Swift ZXI,2014,434999,50000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0,18.6,1197.0,85.8,114.0,maruti,10,0,0.07167919799498747,12.983101310070822,Budget
Honda BR-V i-VTEC E MT,2017,595000,120000,Petrol,Individual,Manual,First Owner,15.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,7.0,15.4,1497.0,117.3,145.0,honda,7,0,0.0783567134268537,13.296318365198623,Mid-range
Maruti Swift Dzire VXI 1.2,2018,600000,25000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,21.21,1197.0,81.8,113.0,maruti,6,0,0.0683375104427736,13.304686600863562,Mid-range
Hyundai EON Magna Plus,2016,300000,40800,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,21.1,814.0,55.2,74.5,hyundai,8,0,0.06781326781326781,12.611541086966115,Budget
Mahindra Bolero SLX 2WD BSIII,2009,290000,120000,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0,13.6,2523.0,63.0,180.0,mahindra,15,0,0.02497027348394768,12.577639650232573,Budget
Maruti Ignis 1.2 Delta BSIV,2018,480000,20375,Petrol,Dealer,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,20.89,1197.0,81.8,113.0,maruti,6,0,0.0683375104427736,13.081543466215237,Budget
Honda BRV i-DTEC V MT,2016,850000,72113,Diesel,Individual,Manual,First Owner,21.9 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7.0,21.9,1498.0,98.6,200.0,honda,8,0,0.06582109479305741,13.652992804936396,Mid-range
Honda Amaze E i-DTEC,2017,500000,70000,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,25.8,1498.0,98.6,200.0,honda,7,0,0.06582109479305741,13.122365377402328,Budget
Tata Tiago 1.2 Revotron XZ,2017,409999,60000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0,23.84,1199.0,84.0,114.0,tata,7,0,0.07005838198498748,12.92391243868049,Budget
Ford Figo Diesel Titanium,2011,225000,90000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.0,160.0,ford,13,1,0.04860614724803431,12.323860125621126,Budget
Maruti Swift Dzire VDI,2014,445000,80000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,23.4,1248.0,74.0,190.0,maruti,10,1,0.05929487179487179,13.005831808336863,Budget
Skoda Rapid 1.6 MPI Ambition BSIV,2019,725000,25000,Petrol,Individual,Manual,First Owner,15.41 kmpl,1598 CC,103.2 bhp,153Nm@ 3750-3800rpm,5.0,15.41,1598.0,103.2,153.0,skoda,5,0,0.06458072590738423,13.493928313146206,Mid-range
Maruti A-Star Vxi,2009,300000,60000,Petrol,Individual,Manual,First Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5.0,19.0,998.0,66.1,90.0,maruti,15,0,0.06623246492985971,12.611541086966115,Budget
Maruti Swift VDI,2013,350000,60000,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,22.9,1248.0,74.0,190.0,maruti,11,0,0.05929487179487179,12.765691290604371,Budget
Maruti Swift ZXI BSIV,2018,730000,4773,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,22.0,1197.0,81.8,113.0,maruti,6,0,0.0683375104427736,13.500801182986649,Mid-range
Hyundai Verna 1.6 CRDi EX AT,2013,525000,75000,Diesel,Individual,Automatic,First Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5.0,22.32,1582.0,126.3,259.9,hyundai,11,0,0.07983565107458912,13.171155446333852,Mid-range
Ford Figo 1.2P Ambiente MT,2011,245000,25000,Petrol,Dealer,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5.0,18.16,1196.0,86.8,112.0,ford,13,0,0.0725752508361204,12.409017571151187,Budget
Maruti Swift Dzire ZXI Plus BS IV,2017,700000,80000,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,22.0,1197.0,81.8,113.0,maruti,7,0,0.0683375104427736,13.45883704259595,Mid-range
Tata Indica V2 eLS,2014,160000,90000,Diesel,Individual,Manual,First Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,25.0,1396.0,69.0,140.0,tata,10,0,0.0494269340974212,11.982935344196433,Budget
Mahindra Scorpio 1.99 S10,2014,900000,110000,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7.0,15.4,1997.0,120.0,280.0,mahindra,10,0,0.06009013520280421,13.710151153416941,Mid-range
Tata Tiago NRG Petrol,2019,550000,10000,Petrol,Individual,Manual,First Owner,24.0 kmpl,1199 CC,83.81 bhp,114Nm@ 3500rpm,5.0,24.0,1199.0,83.81,114.0,tata,5,0,0.06989991659716431,13.217675375388819,Mid-range
Maruti Swift Dzire VDI,2017,700000,65000,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,26.59,1248.0,74.0,190.0,maruti,7,0,0.05929487179487179,13.45883704259595,Mid-range
Ford EcoSport 1.5 TDCi Titanium BSIV,2016,650000,125000,Diesel,Individual,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0,22.77,1498.0,98.59,205.0,ford,8,0,0.06581441922563418,13.384729180332174,Mid-range
Maruti Swift LXI,2011,277000,55403,Petrol,Dealer,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0,18.6,1197.0,85.8,114.0,maruti,13,0,0.07167919799498747,12.531776395271262,Budget
Mahindra XUV500 W8 4WD,2012,595000,129000,Diesel,Individual,Manual,Third Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0,15.1,2179.0,140.0,330.0,mahindra,12,2,0.06424965580541533,13.296318365198623,Mid-range
Mahindra Scorpio 2009-2014 SLE 7S BSIII,2009,380000,120000,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0,12.05,2179.0,120.0,290.0,mahindra,15,1,0.05507113354749885,12.847929163278053,Budget
Ford EcoSport 1.5 Petrol Titanium BSIV,2019,885000,10000,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1497 CC,121.31 bhp,150Nm@ 4500rpm,5.0,17.0,1497.0,121.31,150.0,ford,5,1,0.08103540414161657,13.69334405393293,Mid-range
Maruti Vitara Brezza ZDi Plus,2016,850000,100000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,24.3,1248.0,88.5,200.0,maruti,8,0,0.07091346153846154,13.652992804936396,Mid-range
Maruti Wagon R VXI BS IV,2012,250000,65000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0,18.9,998.0,67.1,90.0,maruti,12,1,0.06723446893787574,12.429220196836383,Budget
Skoda Fabia 1.4 TDI Ambiente,2008,140000,150000,Diesel,Individual,Manual,Third Owner,19.4 kmpl,1422 CC,70 bhp,155 Nm at 1600-2800 rpm,5.0,19.4,1422.0,70.0,155.0,skoda,16,2,0.04922644163150492,11.849404844423074,Budget
Maruti Wagon R LXI LPG BSIV,2011,200000,70000,LPG,Individual,Manual,First Owner,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5.0,26.2,998.0,58.2,77.0,maruti,13,0,0.058316633266533066,12.206077645517674,Budget
Maruti 800 AC,2000,80000,70000,Petrol,Individual,Manual,Fourth & Above Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,16.1,796.0,37.0,59.0,maruti,24,3,0.04648241206030151,11.289794413577894,Budget
Maruti Swift VXI Deca,2016,470000,23700,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,20.4,1197.0,81.8,113.0,maruti,8,0,0.0683375104427736,13.060490101343552,Budget
Ford Endeavour 2.2 Titanium AT 4X2,2016,2100000,85000,Diesel,Individual,Automatic,Second Owner,12.62 kmpl,2198 CC,158 bhp,385Nm@ 1600-2500rpm,7.0,12.62,2198.0,158.0,385.0,ford,8,1,0.0718835304822566,14.557448378884015,Premium
Maruti Ritz VDi,2013,300000,120000,Diesel,Individual,Manual,Second Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5.0,23.2,1248.0,73.94,190.0,maruti,11,1,0.05924679487179487,12.611541086966115,Budget
Maruti Wagon R VXI BS IV,2015,300000,110000,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,20.51,998.0,67.04,90.0,maruti,9,0,0.06717434869739479,12.611541086966115,Budget
Ford Figo Diesel EXI,2014,400000,30000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.05 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.05,160.0,ford,10,0,0.04864188706218728,12.899222326086994,Budget
Maruti Celerio ZXI,2014,385000,25000,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,23.1,998.0,67.04,90.0,maruti,10,0,0.06717434869739479,12.861001210669146,Budget
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,950000,75000,Diesel,Individual,Automatic,First Owner,21.5 kmpl,1498 CC,108.5 bhp,250Nm@ 1500-3000rpm,5.0,21.5,1498.0,108.5,250.0,volkswagen,6,0,0.07242990654205607,13.76421831620775,Mid-range
Nissan Micra Diesel XV,2011,275000,45000,Diesel,Individual,Manual,First Owner,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5.0,23.08,1461.0,63.1,160.0,nissan,13,0,0.0431895961670089,12.524530013005734,Budget
Tata Tiago 1.2 Revotron XZ,2018,500000,25000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0,23.84,1199.0,84.0,114.0,tata,6,0,0.07005838198498748,13.122365377402328,Budget
Maruti Eeco 5 Seater AC BSIV,2015,310000,72000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5.0,15.37,1196.0,73.0,101.0,maruti,9,0,0.061036789297658864,12.644330802262578,Budget
Maruti Wagon R Duo Lxi,2011,300000,300000,LPG,Individual,Manual,First Owner,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5.0,26.2,998.0,58.2,77.0,maruti,13,0,0.058316633266533066,12.611541086966115,Budget
Maruti Swift Dzire VXI,2014,409000,70000,Petrol,Individual,Manual,Second Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0,19.1,1197.0,85.8,114.0,maruti,10,1,0.07167919799498747,12.921472880009725,Budget
